RMSE,NSE,PBIAS,KGE,gauge_id,node_idx,lon,lat,human_fracirrigated,human_fracsealed,human_fracwater,human_reservoir_mask,human_lake_mask,human_fracgwused,human_fracncused,human_dom_mean,human_dom_std,human_ene_mean,human_ene_std,human_ind_mean,human_ind_std,human_liv_mean,human_liv_std,huc_02_str,gdw_reservoir_count
1.1890627198939847,0.7927201974253867,6.2897235943910825,0.8171063815971371,03285000,17.507340463182203,-84.60411298556838,37.50410015981433,0.0,0.0181560059994156,0.0026862310958141,0.0,0.0,0.5440832006154324,0.0,0.021298766080987,0.0046112412234069,0.1038560157382787,0.0356184146957831,0.0047081778247374,0.0020311902333107,0.0,0.0,5,12.0
1.3034099458939796,0.704215827418702,12.369112178488335,0.726996063923565,03300400,24.005603128919628,-85.08618716254576,37.7748493878977,0.0008330513586573,0.0060942547999741,0.0003835446984129,0.0,0.0,0.5603642557776848,0.0,0.0068902716621546,0.0027288651634524,0.0303092491367747,0.0172120938907911,0.0,0.0,0.0,0.0,5,42.0
0.26288279065182246,0.9196193444798353,6.812218542613114,0.8707195203180573,03338780,13.992635391141794,-87.56984881554709,40.41113149746764,0.0083044829131442,0.0067583709869568,6.565599249135941e-05,0.0,0.0,0.7888401708234676,0.0,0.0028353098425685,0.0007181923251066,0.0166883120768498,0.0057733299782949,0.0,0.0,0.0,0.0,5,3.0
0.2519927009961963,0.9302574362179604,7.695868833501882,0.8992787236611038,03340800,6.498125977964906,-86.74645791330292,39.92854850792345,0.0088039260078718,0.0107391576761577,3.643947634487432e-05,0.0,0.0,0.7272864766782121,0.0,0.0074033088538528,0.0020066952244146,0.0520712879530297,0.023770414344311,0.014027513820943,0.0027026107894202,0.0,0.0,5,48.0
1.4678594838911465,0.6387923456006054,10.486835968611631,0.673101894891295,03384450,1.9994728783204645,-88.53499340864606,37.52498682195801,0.0,0.0031719792149064,5.744774582427257e-05,0.0,0.0,0.9920005261885008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,21.0
0.9445728145213352,0.7867374080044733,5.065964914568462,0.7621805643298204,04296000,6.50423479516606,-72.33216549936158,44.73562180272827,0.0,0.0011751325938878,0.0047262211569462,0.0,0.0,0.2089284974268285,0.0,0.0026874750508045,0.0013892135663549,0.0113062919165269,0.0106886086978928,0.0,0.0,0.0,0.0,1,27.0
0.03337904317176501,-30.66613184778877,-2526.1395989130165,-24.62684306108906,09386900,3.4996203073661394,-108.4812395519522,35.33748670815767,0.0,1.2106395720506427e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0
0.026068151807839553,-1310.5284228590576,-8366.67586010183,-88.51062633045233,09430500,91.89130014209094,-108.1856246604351,33.331323724946216,0.0,3.621683892451441e-05,8.254682226926334e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,35.0
0.01445739087097875,,,,09447800,15.990735178297047,-109.69766038582104,33.141569012127434,0.0,4.349203889992292e-05,8.675425362824827e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,6.0
0.007997574711037793,-18.51091755371857,-95.41485665287654,-3.0731823276999,09484600,23.51409027851127,-110.60107161116689,31.87695366645936,0.0,0.001475559350687,2.285897855615208e-06,0.0,0.0,0.0,0.0,0.0033389403060183,0.0008547466144425,0.0,0.0,0.0,0.0,0.0,0.0,15,29.0
0.2380572833937291,0.3931811753684995,26.37356733566963,0.35711094540606425,09494000,33.479376226323254,-109.83616311337998,33.917508749366135,0.0,0.0012641657833531,0.0011216493098645,0.0,0.0,0.0,0.0,0.0043312064578865,0.0011087224097101,0.0,0.0,0.0,0.0,0.0,0.0,15,9.0
0.3986229229481488,0.35779700005355886,10.180663873381013,0.5108590090754359,09497980,9.992592692388556,-110.87737822079715,34.02486783003757,0.0,0.0003343436466226,0.0,0.0,0.0,0.0,0.0,0.0002522990694675,0.000173644380986,0.0,0.0,0.0,0.0,0.0,0.0,15,11.0
0.2660265167942191,0.5480248746393572,15.440162067547147,0.6529738165930985,09505200,5.498366330030486,-111.49168399257346,34.72497029719406,0.0,0.000107692935763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0
0.23280840377139655,0.5457217896672311,-2.7141701549425554,0.767148201208509,09505350,6.998252004470496,-111.62836709867196,34.82497616235327,0.0,0.0137132036387492,2.580491088984826e-05,0.0,0.0,0.0,0.0,0.0172308335951339,0.0031188301859961,0.0,0.0,0.0,0.0,0.0,0.0,15,4.0
0.2962042543037831,0.5337351567485329,11.097049622113913,0.6948830807935569,09505800,11.99618961229379,-111.44503171215992,34.588930185504296,0.0,8.998641439720994e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3.0
0.35642424565279857,0.3877456876266092,-23.61127221334529,0.5738775063185197,09508300,1.5001452642132485,-111.55,34.149992736789336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0
0.08112773699378967,-84.57367683573587,-266.7343484400959,-7.852109484857742,09512280,2.999176162658785,-111.88929453883648,33.95354789112098,0.0,0.0034202043788613,0.0,0.0,0.0,0.1429865270810535,0.0,0.0036881445942282,0.0005932758261944,0.0,0.0,0.0,0.0,0.0,0.0,15,8.0
